user_id,hashtag,no_of_uses
6817105131420746757,foryoupage,2
6638052977172054021,blacklivesmatter,2
6638052977172054021,duet,2
243057657689845760,4upage,2
6815741570474869766,duet,2
6792035552281281542,lgbt,2
6792035552281281542,lesbian,2
6807848161739244549,istandwithyou,2
6807848161739244549,fyp,5
6807848161739244549,b,2
6807848161739244549,blm,6
6807848161739244549,harshreality,2
6807848161739244549,share,4
6807848161739244549,wakeup,3
6807848161739244549,speakout,2
6807848161739244549,love,2
6807848161739244549,ignorance,2
6807848161739244549,justice,2
6807848161739244549,a,2
6807848161739244549,fy,4
6807848161739244549,duets,2
6807848161739244549,c,2
6807848161739244549,foryou,2
6807848161739244549,nojusticenopeace,2
6807848161739244549,blacklivesmatter,5
6807848161739244549,duet,5
6807848161739244549,silenced,2
6807848161739244549,foryoupage,4
6807848161739244549,truth,2
6806533821837296646,blm,2
6806533821837296646,duet,2
6685681032602567685,blm,2
6207504,fyp,3
6207504,thedrop,2
6207504,xyzbca,2
6207504,notonething,2
6207504,foryou,3
6207504,duet,3
6814639132808643589,mother,2
6814639132808643589,justiceforgeorgefloyd,3
6814639132808643589,blacklivesmatter,2
6722415517304898565,duet,2
6722415517304898565,allinthistogether,2
6812296236646024197,duet,3
6812296236646024197,fyp,2
6812296236646024197,copsoftiktok,2
6634103530725179397,duet,2
6808257676477809670,blm,2
6808257676477809670,duet,2
6808257676477809670,fyp,2
6816290177570571269,takingbackmylife,2
6816290177570571269,bebetter,2
6532344778489593857,fup,2
6532344778489593857,lets,2
6532344778489593857,fyp,8
6532344778489593857,blm,6
6532344778489593857,positivity,2
6532344778489593857,fypシ,2
6532344778489593857,wakeup,2
6532344778489593857,a1,3
6532344778489593857,news,2
6532344778489593857,staywoke,2
6532344778489593857,alllivesmatterwhenblacklivesmatter,6
6532344778489593857,foryou,6
6532344778489593857,blacklivesmatter,7
6532344778489593857,duet,4
6532344778489593857,realtalk,2
6532344778489593857,stop,2
6532344778489593857,foryoupage,3
6532344778489593857,hate,2
6532344778489593857,alllivesmatter,3
6714266370773124101,duet,2
6675894526252942342,blm,2
6675894526252942342,fyp,2
6815967716135879685,duet,2
6649327650736685062,duet,2
6830038421399929861,duet,4
6802171467683824645,duet,3
6802171467683824645,facialtics,2
6802171467683824645,foryoupage,3
6802171467683824645,forupages,3
6802171467683824645,ihatebullies,2
6802171467683824645,fyp,3
6802171467683824645,empresschickwithts,3
8199502,duet,2
6583607323485569030,fyp,2
6498001692385084425,duet,2
6498001692385084425,fyp,2
6814464465838408710,duet,2
6814464465838408710,lesbianfemme,2
6814464465838408710,fypシ,2
6814464465838408710,fyp,2
6757359071907382278,blacklivesmatter,2
6757359071907382278,blm,2
6757359071907382278,blacklivesmattermovement,2
6810135946227696645,duet,2
6826708258389001221,blacklivesmatter,2
6826708258389001221,duet,2
6826708258389001221,protest,2
6826708258389001221,letsgo,2
21961967,blm,2
6799797822365025285,duet,2
6811880763669021702,duet,2
65710225499893760,blacklivesmatter,2
65710225499893760,duet,2
6812140016984163334,blm,2
6638992427565875206,duet,2
81311092064317440,duet,2
6546992560840261634,tiktok,2
6546992560840261634,blm,2
6546992560840261634,duet,2
6546992560840261634,blmmovement,2
6546992560840261634,alllivesmatterwhenblacklivesmatter,2
6547265373350138895,duet,2
6789714329812141062,duet,3
6855857433760465926,breonnataylor,2
6855857433760465926,nojusticenopeace,2
6855857433760465926,blm,2
6855857433760465926,sayhername,2
6855857433760465926,acab,2
6830780260045554693,blm,3
6830780260045554693,blacklivesmatter,4
6830780260045554693,duet,2
6830780260045554693,vivarevolution,2
6799578978006598661,blacklivesmatter,2
6799578978006598661,duet,2
6819108871865926662,blacklivesmatter,3
6819108871865926662,alllivesmatterwhenblacklivesmatter,2
6592204409320914950,foryou,2
6592204409320914950,blm,2
6592204409320914950,duet,2
6592204409320914950,foryoupage,2
6592204409320914950,fyp,2
6824605606118081542,duet,2
206209887813554176,blacklivesmatter,3
206209887813554176,blm,7
206209887813554176,duet,6
206209887813554176,foryoupage,4
206209887813554176,educateyourself,2
206209887813554176,fyp,5
206209887813554176,alllivesmatterwhenblacklivesmatter,6
6770690750813930502,duet,2
101175804553797632,blacklivesmatter,2
101175804553797632,blm,2
101175804553797632,duet,2
101175804553797632,fyp,2
6627617364215529477,duet,2
6639785138115346438,duet,2
6823730829136315398,viral,2
6739528162894332934,nojusticenopeace,2
6739528162894332934,blacklivesmatter,2
6739528162894332934,justiceforblacklives,2
6739528162894332934,duet,2
6690161165189972997,racismsucks,2
198775102698721280,duet,3
6796818515066340357,duet,3
6753723969519600645,fyp,3
6753723969519600645,respect,2
6753723969519600645,xyzbca,2
6753723969519600645,foryou,2
6753723969519600645,duet,2
6753723969519600645,foryoupage,2
6762626543366882309,trump2020,2
6797955813467161605,alm,2
6797955813467161605,fyp,2
6797955813467161605,blm,2
6797955813467161605,duet,2
6752281265855251461,duet,2
6816455304721761285,duet,2
6861391977097167878,duet,2
6645745039237660678,duet,2
6645745039237660678,america,2
6645745039237660678,trucking,2
6811849606235030534,kag,2
6811849606235030534,trump2020,2
6862902950680904710,trump,5
6862902950680904710,react,3
6862902950680904710,alllivesmattertrump2020,194
6862902950680904710,foryourpage,65
6862902950680904710,nojobsmattertillcoplivesmatter,194
6862902950680904710,duet,20
6862902950680904710,trumpregulatores,65
6862902950680904710,foryoupage,106
6862902950680904710,trump2020,169
6862902950680904710,snowflakemeltersquad,186
6862902950680904710,trumpregulator,119
6862902950680904710,stitch,10
6532028048034758657,foryou,3
6532028048034758657,wtf,3
6532028048034758657,blacklivesmatter,3
6532028048034758657,blm,3
6532028048034758657,white,3
6532028048034758657,race,3
6532028048034758657,beautiful,3
6532028048034758657,foryourpage,3
6532028048034758657,fyp,3
6532028048034758657,black,3
6718968642296906758,riot,22
6718968642296906758,blackcreator,22
6718968642296906758,protest,17
6718968642296906758,police,19
6718968642296906758,blm,22
6718968642296906758,blmmovement,22
6718968642296906758,riots,18
6718968642296906758,blacktiktok,22
6718968642296906758,georgefloyd,22
6718968642296906758,blacklivesmatter,22
6718968642296906758,duet,4
6718968642296906758,dumptrump,3
6718968642296906758,blackcreators,22
6718968642296906758,donldtrump,3
6615757676737839109,foryou,3
6615757676737839109,byngi,3
6615757676737839109,xyzbca,3
6615757676737839109,xcyzba,3
6615757676737839109,xyz,3
6615757676737839109,byngitalk,3
6615757676737839109,greenscreen,3
6615757676737839109,fyp,3
6615757676737839109,trending,3
6680568860984476677,fyp,2
6680568860984476677,justiceforgeorgefloyd,3
6680568860984476677,blm,4
6680568860984476677,usa,2
6680568860984476677,blacklivesmatter,2
6763639421356180485,explorepage,3
6763639421356180485,blm,4
6763639421356180485,blacklivesmatter,2
6763639421356180485,blacklivesmattermovement,2
6763639421356180485,fyp,3
6789958588183659526,imabigdeal,2
6789958588183659526,viral,12
6789958588183659526,skit,15
6789958588183659526,saycheese,4
6789958588183659526,protest,3
6789958588183659526,4u,15
6789958588183659526,fyp,36
6789958588183659526,police,2
6789958588183659526,learnontiktok,2
6789958588183659526,blm,36
6789958588183659526,comedy,15
6789958588183659526,tiktokcomedy,15
6789958588183659526,xyzcba,13
6789958588183659526,hongkong,2
6789958588183659526,dayinthelife,2
6789958588183659526,funny,23
6789958588183659526,london,4
6789958588183659526,bame,2
6789958588183659526,uk,12
6789958588183659526,whitelivesmatter,36
6789958588183659526,relateable,12
6789958588183659526,blacklivesmatter,36
6789958588183659526,duet,12
6789958588183659526,supportlebanon,2
6789958588183659526,foryoupage,36
6789958588183659526,china,2
6789958588183659526,quoteoftheday,4
6789958588183659526,normalisethis,2
6789958588183659526,alllivesmatter,32
6740569986974385158,duet,2
6799242734609466374,foryou,2
6799242734609466374,blm,2
6799242734609466374,duet,2
6799242734609466374,foryoupage,2
316877939743313920,blacklivesmatter,2
316877939743313920,blackkidsmatter,2
316877939743313920,spreadlovenothate,2
316877939743313920,blackdads,2
6602959682696216581,dúo,2
6665093221746360325,blackvoices,3
6665093221746360325,blacklivesmatter,6
6665093221746360325,blm,6
6665093221746360325,enoughisenough,6
6665093221746360325,duet,3
6665093221746360325,standagainstbluecodeofsilence,3
6665093221746360325,isaidwhatisaid,3
6665093221746360325,blackpower,5
6665093221746360325,lgbtq,2
6665093221746360325,protest,2
6665093221746360325,stopracism,6
6665093221746360325,defundthepolice,3
173697002986209280,blacklivesmatter,2
173697002986209280,duet,2
279202626959974400,blacklivesmatter,3
279202626959974400,blackvoicesheard,3
279202626959974400,fyp,4
279202626959974400,georgefloyd,3
6777789328020128774,duet,2
6777789328020128774,fortheculture,3
6811571896523654150,foryou,2
6811571896523654150,duet,2
6811571896523654150,viral,2
6811571896523654150,fyp,2
6811571896523654150,seaworld,2
6780204632607917061,duet,2
6626704980281786374,duet,2
6561281152114622469,blm,3
6561281152114622469,blacklivesmatter,3
6561281152114622469,blmmovement,2
6561281152114622469,MyPride,2
6561281152114622469,love,2
6561281152114622469,alllivesmatterwhenblacklivesmatter,2
6561281152114622469,alllivesmatter,2
6805381657382994950,breonnataylor,2
6805381657382994950,blackvoicesheard,2
6805381657382994950,sayhernamebreonnataylor,2
6805381657382994950,endgunviolence,2
6805381657382994950,sayhername,2
6805381657382994950,foryou,3
6805381657382994950,blacklivesmatter,4
6805381657382994950,duet,4
6805381657382994950,foryoupage,3
6808680864966771718,duet,2
263594239924744192,nojusticenopeace,2
263594239924744192,blm,2
6848416811864736774,lgbt,3
6848416811864736774,teteenstalk,4
6848416811864736774,fyp,3
6848416811864736774,genz,3
6848416811864736774,blm,4
6848416811864736774,alllivesmatterwhenblacklivesmatter,2
6848416811864736774,duet,2
6699252217776915461,dumptrump2020,2
6699252217776915461,1312,6
6699252217776915461,trump,2
6699252217776915461,jews,2
6699252217776915461,tsif,2
6699252217776915461,fyp,4
6699252217776915461,blm,9
6699252217776915461,bluelivesmatter,5
6699252217776915461,acab,2
6699252217776915461,whitelivesmatter,6
6699252217776915461,blacklivesmatter,9
6699252217776915461,italian,2
6699252217776915461,foryoupage,2
6699252217776915461,trump2020,2
6699252217776915461,oppression,2
6699252217776915461,alllivesmatter,5
6656393158114902021,duet,2
57784632707952642,duet,3
88876218212577281,biden,2
88876218212577281,breonnataylor,3
88876218212577281,thegreatestgeneration,2
88876218212577281,trump,2
88876218212577281,fyp,5
88876218212577281,blm,4
88876218212577281,fypシ,2
88876218212577281,bidenharris,2
88876218212577281,maga,3
88876218212577281,gigeneration,2
88876218212577281,kaga,3
88876218212577281,magaa,2
88876218212577281,interview,2
88876218212577281,foryou,2
88876218212577281,hot,2
88876218212577281,blacklivesmatter,4
88876218212577281,duet,3
88876218212577281,trump2020,3
88876218212577281,elijahmcclain,2
6579840862451367942,duet,2
6644580850611486725,foryoupage,2
6644580850611486725,duet,4
6799068460233638917,duet,2
6810402617690571781,duet,2
6810402617690571781,fyp,2
6810402617690571781,parati,2
6830926710272246790,duet,2
6789644037030953989,blacklivesmatter,2
6811860081911579653,foryou,2
6811860081911579653,blacklivesmatter,2
6811860081911579653,perte,2
6811860081911579653,lailame01,2
6811860081911579653,fyp,2
6775757412311467014,blacklivesmatter,2
6775757412311467014,blm,2
6775757412311467014,duet,2
6778690471772800005,duet,2
6649474407569932294,duet,2
6581985027235627013,blm,2
6581985027235627013,blacklivesmatter,3
6581985027235627013,blmmovement,4
6581985027235627013,blacklivesmattermovement,3
6581985027235627013,knation,2
6809012797654303749,duet,2
6778227096965972998,parati,2
6802894515327550469,duet,2
6794325335933568005,duet,2
6755287569339253765,blm,4
6755287569339253765,blacklivesmatter2020,3
6755287569339253765,blacklivesmatter,5
6755287569339253765,blacklivesmatterally,3
6755287569339253765,duet,4
6755287569339253765,blmmovement,5
6755287569339253765,blacklivesmatterallthetime,2
6755287569339253765,blacklivesmattermovement,2
6755287569339253765,blacklivesmatters,2
6783387787124048902,duet,2
6742177862075859973,duet,2
6742177862075859973,viral,2
6742177862075859973,xyzbca,3
6742177862075859973,fyp,2
6742177862075859973,trending,2
6512449505258209290,breonnataylor,2
6512449505258209290,blacklivesmatter,3
6512449505258209290,duet,3
6817908282343179269,duet,2
6795613108746798085,blackvoicesheard,2
6795613108746798085,blm,5
6795613108746798085,blacklivesmattermovement,2
6795613108746798085,georgefloyd,2
6795613108746798085,blacklivesmatter,2
6795613108746798085,duet,4
2762838,duet,2
6718351064540611589,greenscreen,2
6718351064540611589,duetninja,3
6718351064540611589,react,2
19152548,blacklivesmatter,2
19152548,duet,2
19152548,foryoupage,2
19152548,fyp,2
6695906869053916166,blacklivesmatter,2
6695906869053916166,blm,2
6695906869053916166,duet,2
6741738395141981190,duet,2
6812808580211737605,blackvoicesheard,4
6812808580211737605,fyp,5
6812808580211737605,blm,2
6812808580211737605,racism,2
6812808580211737605,blacklivesmatter,4
6812808580211737605,duet,5
6812808580211737605,pocunity,2
6812808580211737605,policebrutality,2
6809109129896215557,blacklivesmatter,3
6809109129896215557,duet,3
6809109129896215557,alllivesmatter,2
6809109129896215557,istandwithyou,2
6809109129896215557,alllivesmatterwhenblacklivesmatter,2
6809109129896215557,antihate,2
6663262941053566982,lgbt,2
6663262941053566982,compassion,2
6663262941053566982,fyp,8
6663262941053566982,defundthepolice,2
6663262941053566982,blackandqueer,2
6663262941053566982,blm,11
6663262941053566982,whiteprivilege,3
6663262941053566982,blmmovement,11
6663262941053566982,bluelivesmatter,3
6663262941053566982,maga,6
6663262941053566982,acab,3
6663262941053566982,queer,2
6663262941053566982,racism,2
6663262941053566982,poc,4
6663262941053566982,empathy,2
6663262941053566982,whitelivesmatter,7
6663262941053566982,alllivesmatterwhenblacklivesmatter,5
6663262941053566982,nojusticenopeace,2
6663262941053566982,blacklivesmatter,8
6663262941053566982,duet,3
6663262941053566982,trump2020,9
6663262941053566982,dumptrump,2
6663262941053566982,alllivesmatter,6
280423495400873984,duet,2
6639578954737057798,noorishah56,2
6641576142027931654,duet,2
6590406481417814021,duet,2
6807306167301702661,blm,2
6807306167301702661,blacklivesmatter,2
6807306167301702661,duet,2
6807306167301702661,blackvoicesheard,2
6815037637025055749,duet,2
6595192136970649602,foryou,3
6595192136970649602,blacklivesmatter,3
6595192136970649602,duet,3
6595192136970649602,endracism,2
6595192136970649602,foryoupage,3
6595192136970649602,houseoftiktok,3
6595192136970649602,fyp,3
6595192136970649602,trending,3
6595192136970649602,tiktoktraditions,2
6612552576230031362,pourtoi,2
6612552576230031362,duet,2
6779270470282904582,duet,2
6779270470282904582,blacklivesmatter,2
6779270470282904582,travel_silas,2
6779270470282904582,2020,2
6597133327605956614,duet,2
6817293863012418566,duet,2
6679242614960063494,blm,2
6679242614960063494,duet,2
6679242614960063494,fyp,2
6782592925480256518,foryou,3
6782592925480256518,duet,2
6782592925480256518,foryoupage,2
6782592925480256518,fy,2
6782592925480256518,fyp,2
6711101649068540934,trump,3
6711101649068540934,blm,5
6711101649068540934,acab,2
6711101649068540934,todayyearsold,2
6711101649068540934,whitelivesmatter,5
6711101649068540934,blacklivesmatter,7
6711101649068540934,duet,8
6711101649068540934,alllivesmatter,2
6742942578654643205,duet,2
6581281433024413702,blacklivesmatter,3
6581281433024413702,duet,3
6819111436566152197,duet,2
6674923125359248390,breonnataylor,2
6674923125359248390,blm,2
6674923125359248390,feelinggood,2
6674923125359248390,dubsquad,2
6517551033387532297,equalrights,2
6517551033387532297,blmmovement,2
6517551033387532297,blacklivesmattermovement,3
6517551033387532297,blackguysoftiktok,10
6517551033387532297,duet,2
6517551033387532297,alllivesmatter,4
